id,subject,details,sourceId,ComArtId,ComSourceId,diseaseId,modalityId,ComPathID,ComCatID,ComUserID,level,ComPathReg,isClinical,isVivo,isVitro,enteredDate,enteredBy
1782,Imiquimod helps alopecia,"9 alopecia areata pts used imiquimod 5% cream in a thin layer, bid to affected areas for up to 16 wks. 3 lost to f/u, 6 had evidence of hair regrowth by 2 wks after treatment initiation. At 16 wks 3 pts had complete hair regrowth still present 4 wks later",AR01334,AR01334,0,DS249,MO259,,CT15,Kathy,1,0,TRUE,FALSE,FALSE,20080221,kathy
1783,Urea cures SIADH,"7 pts with SIADH rec'd urea. In all pts urea corrected the hyponatraemia despite a nl fluid intake. 5 pts were controlled with 30 g urea qd, 2 with 60 g qd. No major SE up to 270d.",AR01335,AR01335,0,DS291,MO206,,CT7,Kathy,2,0,TRUE,FALSE,FALSE,20080224,kathy
1784,Urea stops hematuria in SS,Urea in vitro inhibits gelation of deoxygenated sickle hemoglobin. In 3 cases of sickle cell trait hematuria ceased within 3 d with PO urea.,AR01336,AR01336,0,DS132,MO206,,CT14,Kathy,2,0,TRUE,FALSE,FALSE,20080225,kathy
1785,Antidepressants help DPN,"57 pts with DM neuropathy treated with amitriptyline 105 mg, desipramine 111 mg, or fluoxetine 40 mg.  Had mod or > relief of pain in 74% with amitriptyline, 61% with desipramine, 48% with fluoxetine, 41% with placebo.",AR01337,AR01337,0,DS162,MO176,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1786,Antidepressants help DPN,"57 pts with DM neuropathy treated with amitriptyline 105 mg, desipramine 111 mg, or fluoxetine 40 mg.  Had mod or > relief of pain in 74% with amitriptyline, 61% with desipramine, 48% with fluoxetine, 41% with placebo.",AR01337,AR01337,0,DS162,MO260,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1787,Antidepressants help DPN,"57 pts with DM neuropathy treated with amitriptyline 105 mg, desipramine 111 mg, or fluoxetine 40 mg.  Had mod or > relief of pain in 74% with amitriptyline, 61% with desipramine, 48% with fluoxetine, 41% with placebo.",AR01337,AR01337,0,DS162,MO177,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1789,Amitriptyline helps DPN,29 pts with painful DM peripheral neuropathy given amitriptyline (maximum dose 150 mg nightly) x 6 wks had relief of pain.,AR01339,AR01339,0,DS162,MO176,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20080303,kathy
1792,Capsaicin helps DPN,"Multicentre trial, 219 pts with DM peripheral neuropathy were treated with 0.075% capsaicin cream qid x 8 wks.  58.4% reduction in pain vs 45.3% with placebo.",AR01342,AR01342,0,DS162,MO262,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1793,Capsaicin affects DPN,"49 pts with DM neuropathy applied 0.075% capsaicin cream qid.  After 8 wks, 49.1% had decreased pain compared to only 16.5% in the placebo grp.",AR01346,AR01346,0,DS162,MO262,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20080303,kathy
1794,Capsaicin affective in DPN,22 diabetics with PN reported a decrease in pain in 16% of the capsaicin grp and 4.1% of the placebo grp.,AR01347,AR01347,0,DS162,MO262,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20080303,kathy
1795,"Capsaicin equal to amitriptyline for DPN, safer.","8 wk study compared the effects of capsaicin cream to amitriptyline capsules in 235 pts with DM neuropathy. Equal and statistically significant improvements in pain were noted in both grps. No SE for capsaicin, but somnolence with amityiptyline.",AR01348,AR01348,0,DS162,MO262,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1798,Citalopram helps DPN,"15 pts received citalopram 40 mg/day for 3 wks resulting in sig pain relief and drug was well tolerated.
",AR01350,AR01350,0,DS162,MO263,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1799,Clomipramine helps DPN,19 pts with DM peripheral neuropathy received clomipramine 50 or 75 mg or desipramine 50 or 200 mg depending on the metabolism of the patient.  Both drugs significantly reduced the sx. Effectiveness of clomipramine was dependent on plasma concentration.,AR01351,AR01351,0,DS162,MO264,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1800,Clomipramine helps DPN,19 pts with DM peripheral neuropathy received clomipramine 50 or 75 mg or desipramine 50 or 200 mg depending on the metabolism of the patient.  Both drugs significantly reduced the sx. Effectiveness of clomipramine was dependent on plasma concentration.,AR01351,AR01351,0,DS162,MO260,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1801,Desipramine effective in DPN,20 pts with DM peripheral neuropathy treated with a mean dose of 201 mg/day of desipramine. 11 pts had mod relief of pain by wk 5.,AR01352,AR01352,0,DS162,MO260,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1802,Dextromethorphan/quinidine helps DPN,"Multicentre trial, 33 pts with DM peripheral neuropathy received 30-120 mg/day of both dextromethorphan and quinidine. Well tolerated and improved pain scores.",AR01353,AR01353,0,DS162,MO265,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1803,Dextromethorphan good for DPN,"19 pts with DM peripheral neuropathy were treated with 400 mg/day dextromethorphan, 55 mg/day memantine or 1.8 mg/day lorazepam. 68% taking dextromethorphan had > than mod reduction of pain, 47% with memantine, and 37% with lorazepam.",AR01354,AR01354,0,DS162,MO265,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1804,Dextromethorphan effective in DPN,"13 pts with painful DM peripheral neuropathy who were treated with dextromethorphan x 6 wks, mean dose 381 mg/day.  Pain was decreased by 24%.",AR01355,AR01355,0,DS162,MO265,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20080303,kathy
1805,Epalrestat helps DPN,"289 pts with DM peripheral neuropathy, epalrestat was given at 150 mg/day x 3 yrs.  Numbness of limbs, sensory abnormality, and cramping improved sig.  Also prevented  deterioration of nerve fnctn in pts with good BG control and limited vascular dz.",AR01356,AR01356,0,DS162,MO266,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1806,Epalrestat improves nerve fnctn,"5000 patients with DM peripheral neuropathy treated with epalrestat x 3-12 mos. The improvement rates of pain, numbness, coldness, and hypoesthesia was 75% and those of nerve fnctn tests, 36%. Only 2.5% pts had SE.",AR01357,AR01357,0,DS162,MO266,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1807,Gabapentin good for DPN,26 pts with DM neuropathy receiving gabapentin 2400mg/day x 6 wks had sig pain reduction.,AR01358,AR01358,0,DS162,MO75,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1809,Gabapentin better than amitriptyline for DPN,25 pts with DM peripheral neuropathy were given gabapentin 1200-2400 mg/day or amitriptyline 30-90 mg/day x 12 wks.  Gabapentin produced greater pain and paresthesia reductions and was better tolerated.,AR01359,AR01359,0,DS162,MO75,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1810,Gabapentin effects DPN,Gabapentin given in escalating doses up to 3600 mg/day to pts with mod-severe DM peripheral neuropathy provided superior pain relief over placebo and helped with sleep and mood and was well tolerated.,AR01363,AR01363,0,DS162,MO75,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1811,Gabapentin helps DPN,"In an 8 week trial, 165 pts with DM peripheral neuropathy were treated with gabapentin 900-3600 mg/day or placebo.  Pain scores were significantly lower with gabapentin.",AR01364,AR01364,0,DS162,MO75,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1812,Imipramine helps DPN,"In 9 pts, imipramine had a clear beneficial effect on symptoms of DM peripheral neuropathy.",AR01365,AR01365,0,DS162,MO267,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20080303,kathy
1813,Imipramine effective in DPN,"7/12 pts with severe, painful DM peripheral neuropathy treated with imipramine had a notable improvement in pain and numbness.",AR01366,AR01366,0,DS162,MO267,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20080303,kathy
1814,IVIg helps neuropathy,57yo man with severe DM peripheral neuropathy rx'd with IVIg  0.4 g/kg x 5d with 80% reduction in pain and muscle weakness.,AR01367,AR01367,0,DS162,MO136,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080303,kathy
1815,Lamotrigine helps DPN,Lamotrigine 25 mg bid given to pts with DM peripheral neuropathy resulted in pain relief comparable to amitriptyline and had less SE.  The most common were rash and elevated creatinine.,AR01368,AR01368,0,DS162,MO268,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20080303,kathy
1817,Lamotrigine reduces pain,59 pts with DM peripheral neuropathy rec'd lamotrigine 25-400 mg/day or placebo x 6 wks. Sig reduction in pain scores with lamotrigine.,AR01370,AR01370,0,DS162,MO268,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080311,kathy
1818,Neuropathy helped by lamotrigine,"In an open trial, lamotrigine 25 mg/d x 1 wk was given for DM neuropathy. The dose was doubled weekly up to 400 mg/d over 6 wks. There was a sig reduction in pain.",AR01371,AR01371,0,DS162,MO268,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080311,kathy
1819,Lidocaine helps DM neuropathy,"56 pts with painful DM polyneuropathy, Rx'd with 5% lidocaine patches (4 patches qd x 18 hrs) x 3 wks resulted in sig improvements in pain and QOL.",AR01372,AR01372,0,DS162,MO270,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080311,kathy
2208,Lidocaine helps DM neuropathy,"Randomized DB study: IV lidocaine (5 mg/kg) in DM neuropathy- significant beneficial effect 1,8 d after infusion compared to  saline. effect ranged from 3 - 21 d. 
",AR01373,AR01373,0,DS162,MO270,,,Kathy,1,0,TRUE,FALSE,FALSE,20080831,kathy
1820,Lisinopril improves nerve function,13 DM pts with HTN were rx'd with lisinopril x 12 wks.  There was sig improvement in several measures of nerve fnctn.,AR01374,AR01374,0,DS162,MO271,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20080311,kathy
1821,Lisinopril promotes angiogenesis,"Lisinopril promotes angiogenesis, reduces peripheral vascular resistance, improves tissue blood flow, reverses hypoxia, an important factor in the development of myopathy and neuropathy in experimental DM.",AR01375,AR01375,0,DS162,MO271,,CT11,Kathy,1,0,FALSE,TRUE,FALSE,20080311,kathy
1823,Mexiletine effective in neuropathy,"Neuropathic pain reduced in several studies: 
-16 pts on mexiletine 10 mg/kg/d x 10 wks 
-31 pts on mexiletine 675 mg/d x 3 wks 
-mexiletine recipients (#?)(225 to 675 mg/day) x 5 wks 
-mexiletine 300 mg/day 
-mexiletine 450 mg/day",AR01377,AR01377,0,DS162,MO273,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080311,kathy
1824,NTG spray helps neuropathy,"In a randomized double blind placebo controlled cross-over study, 48 pts with painful DM neuropathy treated with nitroglycerin spray had sig less pain.",AR01378,AR01378,0,DS162,MO274,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080311,kathy
1825,Isosorbide dinitrate for neuropathy,"In a double-blind, randomized, placebo-controlled cross-over study, 22 pts with DM painful neuropathy rx'd with isosorbide dinitrate spray to both feet qhs or placebo.  50% had a decrease in overall pain and burning sensation within 4 wks.",AR01379,AR01379,0,DS162,MO275,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080311,kathy
1826,Oxcarbazepine good for neuropathy,"In a multicentre, placebo-controlled study, oxcarbazepine 300 mg/day was given and titrated to a max dose of 1800 mg/day to 69 pts with DM neuropathy. After 16 wks, they had sig decrease in pain.",AR01380,AR01380,0,DS162,MO276,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080311,kathy
1827,Oxcarbazepine good for neuropathy,"Open label trial, 30 pts with DM neuropathy took oxcarbazepine at 150-1200 mg/d. 48.3% mean reduction in pain. SE: drowsiness,dizziness",AR01381,AR01381,0,DS162,MO276,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080311,kathy
1828,Oxycodone improves neuropathy,"In a randomized, placebo controlled study with 36 pts with DM neuropathy, given oxycontin 10 mg q12h. Dose increased qwk to a max of 40 mg q12h.  Had sig lower mean daily pain score and less disability.",AR01382,AR01382,0,DS162,MO277,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080312,kathy
1829,Oxycodone helps neuropathy,"In a multicenter, randomized, double-blind, placebo-controlled, parallel-group study, 159 pts with DM neuropathy were treated x 6 wks with 10 mg oxycontin or placebo q12h. Doses could be increased q3d to a max of 6 tabs q12h. At an average dose of 37 mg/d",AR01383,AR01383,0,DS162,MO277,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20080312,kathy
1830,Oxycodone + gabapentin good for neuropathy,"A randomized, double-blind, placebo-controlled trial added oxycontin to existing max tolerated doses of gabapentin in 338 pts with DM neuropathy.  The combo reduced pain scores by 33% from baseline.",AR01384,AR01384,0,DS162,MO277,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20080312,kathy
1831,Oxycodone + gabapentin good for neuropathy,"A randomized, double-blind, placebo-controlled trial added oxycontin to existing max tolerated doses of gabapentin in 338 pts with DM neuropathy.  The combo reduced pain scores by 33% from baseline.",AR01384,AR01384,0,DS162,MO75,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20080312,kathy
1832,Pamidronate good for Charcot arthropathy,"Treatment with IV pamidronate resulted in an excellent long-term clinical response in 3 pts with Charcot arthropathy, a complication of DM neuropathy.",AR01385,AR01385,0,DS162,MO182,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080312,kathy
1833,IV pamidronate effects neuroarthropathy,"In a randomized, double-blind, placebo-controlled trial 39 diabetic pts with Charcot neuroarthropathy rec'd a single infusion of 90 mg of pamidronate or placebo which led to a reduction in bone turnover, symptoms and dz activity.",AR01387,AR01387,0,DS162,MO182,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080312,kathy
1834,Paroxetine good for neuropathy,"Paroxetine 40 mg/day or imipramine was given to pts with DM neuropathy.  Paroxetine treated patients had a weaker response, but were found to have lower blood levels of drug.  With dose adjustment paroxetine may become as effective as imipramine. Not as m",AR01388,AR01388,0,DS162,MO278,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20080312,kathy
1835,Paroxetine effective in neuropathy,"A single-blind dose-escalation study was done with 19 DM pts with neuropathy.  Given paroxetine 10 mg/d, increased in 10 mg steps, reaching 30-70 mg/d.  15 pts had a marked relief of Sx.",AR01389,AR01389,0,DS162,MO278,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080312,kathy
1836,Pentoxifylline improves neuropathy,"17/24 pts with DM neuropathy given pentoxifylline x 6 mos, 17  reported symptomatic improvement, had improved skin blood flow and neuro testing.",AR01390,AR01390,0,DS162,MO157,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20080312,kathy
1837,Pentoxyfylline works for neuropathy,Pt with intractable painful DM neuropathy responded dramatically to pentoxifylline.,AR01391,AR01391,0,DS162,MO157,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080312,kathy
1838,Sertraline helps neuropathy,8 pts were treated with inc doses of sertraline to a maxof 150 mg/d x 8 wks. Sig reduction in pain and paresthesia.,AR01392,AR01392,0,DS162,MO279,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080312,kathy
1839,Tramadol+APAP effective in neuropathy,"313 pts with DM neuropathy were treated with tramadol 37.5 mg/325 mg acetaminophen, up to 1-2 tabs qid or placebo for 66 d. Rx'd grp had a sig reduction of pain, less interference of sleep, better mood and QOL.",AR01393,AR01393,0,DS162,MO179,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080312,kathy
1840,Tramadol+APAP effective in neuropathy,"313 pts with DM neuropathy were treated with tramadol 37.5 mg/325 mg acetaminophen, up to 1-2 tabs qid or placebo for 66 d. Rx'd grp had a sig reduction of pain, less interference of sleep, better mood and QOL.",AR01393,AR01393,0,DS162,MO280,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080312,kathy
1841,Tramadol good for neuropathy,"Multicenter, outpatient, randomized, double-blind, placebo-controlled, parallel-group study, 131 pts with DM neuropathy were treated with an avg dose of 210 mg/d of tramadol or placebo.  Tramadol was sig more effective.   SE: nausea, constipation, HA, som",AR01394,AR01394,0,DS162,MO179,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080312,kathy
1842,Topiramate works for neuropathy,"Multicentre randomized, double-blind trial, 323 pts with DM neuropathy rec'd topiramate titrated up to 400 mg or placebo or placebo.  50% had >30% reduction in pain and less sleep disruption.  SE: diarrhea, loss of appetite, somnolence.",AR01395,AR01395,0,DS162,MO281,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080312,kathy
1843,Topiramate improves neuropathy,"In a cont of the study in ARO1396, 205 of the pts with DM neuropathy were cont'd on topiramate 25-600 mg/d or placebo x 26 wks.  They had reduction of pain, especially in patients with severe pain at baseline.  40% d/c'd the study due to side effects of n",AR01396,AR01396,0,DS162,MO281,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080312,kathy
1844,Topiramate effective in neuropathy,Pt with DM peripheral neuropathy that was unresponsive to usual therapies experienced sig relief with topiramate.,AR01397,AR01397,0,DS162,MO281,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080312,kathy
1850,Valproic acid helps neuropathy,"In a randomized, double-blind, placebo controlled study valproic acid provided sig improvement in neuropathy in 52 diabetic pts.",AR01399,AR01399,0,DS162,MO107,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080312,kathy
1851,Valproic acid good for neuropathy,"Randomized, double-blind, placebo-controlled study of 43 pts with  DM neuropathy, rx with valproic acid x 3 mos resulted in sig improvements in pain and the drug was well tolerated.",AR01400,AR01400,0,DS162,MO107,,CT11,Kathy,2,0,FALSE,FALSE,FALSE,20080312,kathy
1854,Venlafaxine improves neuropathy,"In a multicenter, double-blind, randomized, placebo-controlled study, 244 pts with DM neuropathy rec'd venlafaxine extended-release (75 mg and 150-225 mg) x 6 wks. There was a 32% reduction of pain with the 75 mg dose and a 50% reduction with the 150-225 ",AR01402,AR01402,0,DS162,MO282,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20080312,kathy
1855,Allpurinol helps neuropathy,"In rats with induced DM neuropathy, allopurinol 50 and 250 mg/kg resulted in a 78% improvement in motor nerve conduction and an 81% improvement in sensory nerve conduction. Allodynia and thermal hyperalgesia were completely corrected.  Mechanical hyperalg",AR01403,AR01403,0,DS162,MO283,,CT11,Kathy,2,0,FALSE,TRUE,FALSE,20080312,kathy
1856,Bendazac lysine imporves nerve conduction,"Bendazac lysine given to diabetes induced rats at doses of 50, 100 and 200 mg/kg bid x 12 wks or no treatment.  Treatment ameliorated various sx of DM including abl changes in nerve conduction.",AR01404,AR01404,0,DS162,MO284,,CT11,Kathy,1,0,FALSE,TRUE,FALSE,20080312,kathy
1857,Bendazac lysine imporves nerve conduction,"Bendazac lysine given to diabetes induced rats at doses of 50, 100 and 200 mg/kg bid x 12 wks or no treatment.  Treatment ameliorated various sx of DM including abl changes in nerve conduction.",AR01404,AR01404,0,DS292,MO284,,CT10,Kathy,1,0,FALSE,TRUE,FALSE,20080312,kathy
1860,Gliclazide prevents DM nerve damage,Gliclazide significantly prevented various abnl in nerves in experimental DM rats.,AR01407,AR01407,0,DS292,MO285,,CT10,Kathy,2,0,FALSE,TRUE,FALSE,20080312,kathy
1862,Pioglitazone improves nerve function,"Pioglitazone, a diabetes drug, improves nerve conduction delay in DM rats.",AR01410,AR01410,0,DS292,MO184,,CT10,Kathy,0,0,FALSE,TRUE,FALSE,20080312,kathy
1863,Piroxicam slows neuropathy,Piroxicam slows the progression of neuropathy in DM rats.,AR01411,AR01411,0,DS292,MO287,,CT10,Kathy,0,0,FALSE,TRUE,FALSE,20080312,kathy
1881,Gefitinib works in EGFR- NSCLC,76yo Japanese female with EGFR (-) bronchioloalveolar ca rec'd 5-wks gefitinib with dramatic response lasting 8.5 mos after end of Rx. She relapsed and responded again to same treatment and survived 26 mos since 1st dose.,AR01428,AR01428,0,DS12,MO249,,CT2,Kathy,2,0,TRUE,FALSE,FALSE,20080317,kathy
1885,ASA inhibits microaneurysms,"DB, random., controlled CT, ASA alone (330 mg tid) and/or  dipyridamole (75 mg tid) vs placebo. 420 patients over 3 yrs. No sig diff b/n ASA alone or with dipyridamole, but placebo grp had more microaneurysms.",AR01429,AR01429,0,DS293,MO2,,CT17,Kathy,1,0,TRUE,FALSE,FALSE,20080330,kathy
1886,ASA inhibits microaneurysms,"DB, random., controlled CT, ASA alone (330 mg tid) and/or  dipyridamole (75 mg tid) vs placebo. 420 patients over 3 yrs. No sig diff b/n ASA alone or with dipyridamole, but placebo grp had more microaneurysms.",AR01429,AR01429,0,DS293,MO185,,CT17,Kathy,1,0,TRUE,FALSE,FALSE,20080330,kathy
1895,Antihistamines help retinopathy,14 pts given astemizole 20 mg + ranitidine 600 mg or placebo x 6 mos. Permeability of the blood retinal barrier was sig reduced in Rx group,AR01433,AR01433,0,DS293,MO288,,CT17,Kathy,1,0,TRUE,FALSE,FALSE,20080330,kathy
1896,Antihistamines help retinopathy,14 pts given astemizole 20 mg + ranitidine 600 mg or placebo x 6 mos. Permeability of the blood retinal barrier was sig reduced in Rx group,AR01433,AR01433,0,DS293,MO289,,CT17,Kathy,1,0,TRUE,FALSE,FALSE,20080330,kathy
1897,Bevacizumab improves retinopathy,"Retrospective study, 88 pts given intravitreal injection of 1.25 mg or 2.5 mg of bevacizumab had stability or improvement of retinopathy at 6 mos. 20.5% needed 2nd inj, 77% needed 3rd. No SE.",AR01434,AR01434,0,DS293,MO290,,CT17,Kathy,1,0,TRUE,FALSE,FALSE,20080330,kathy
1898,Bevacizumab good for retinopathy,"51 pts given 0.05mL inj of 1.25 mg bevacizumab. Even in previously unresponsive cases to standard Rx, visual acuity improved and retinal thickness decreased.",AR01435,AR01435,0,DS293,MO290,,CT17,Kathy,1,0,TRUE,FALSE,FALSE,20080330,kathy
1899,Bevacizumab better than standard Rx for retinopathy,28 pts intravitreal inj of 4 mg/0.1 ml triamcinolone or 1.5 mg/0.06 ml bevacizumab. Bevacizumab superior.,AR01436,AR01436,0,DS293,MO290,,CT17,Kathy,1,0,TRUE,FALSE,FALSE,20080330,kathy
1900,Bevacizumab stops leaking in retina,"15 DM patients with actively leaking new vessels in the eye refractory to laser Rx, intravitreal inj of 1.5 mg bevacizumab resulted in no further leakage by wk 6.",AR01437,AR01437,0,DS293,MO290,,CT17,Kathy,2,0,TRUE,FALSE,FALSE,20080330,kathy
1901,Bevacizumab helps leakage in retina,32 pts rec'd intravitreal bevacizumab (6.2 microg-1.25 mg). All pts with neovascularization had partial or complete reduction in leakage within 1 wk. 73% had complete resolution of leakage in the disc. 82% had complete resolution of leakage in the iris. R,AR01438,AR01438,0,DS293,MO290,,CT17,Kathy,2,0,TRUE,FALSE,FALSE,20080330,kathy
1902,Bevacizumab effects retinopathy,"10 pts received a single intravitreal injection of 1.25 mg (0.05 ml) bevacizumab. As early as 1 mo, there was regression of dz - stable at 9 mos. No SE.",AR01439,AR01439,0,DS293,MO290,,CT17,Kathy,2,0,TRUE,FALSE,FALSE,20080330,kathy
1903,Bevacizumab resolves neovasc.,3 pts given intravitreal inj of bevacizumab showed complete regression of neovascularization elsewhere and of the disc between 1-3 wks after inj.,AR01440,AR01440,0,DS293,MO290,,CT17,Kathy,2,0,TRUE,FALSE,FALSE,20080330,kathy
1904,Bevacizumab stops vitreous hemorrhage,2 pts were given intravitreal inj of bevacizumab 1.25 mg in 0.05 mL. Marked regression of neovascularization and rapid resolution of vitreous hemorrhage. No SE.,AR01441,AR01441,0,DS293,MO290,,CT17,Kathy,2,0,TRUE,FALSE,FALSE,20080330,kathy
1905,Bevacizumab resolves retinopathy,70yo man with DM retinopathy rec'd a single intravitreal injection of bevacizumab. 1 mo later had complete resolution of new vessels.,AR01442,AR01442,0,DS293,MO290,,CT17,Kathy,2,0,TRUE,FALSE,FALSE,20080330,kathy
1906,Brimonidine helps early retinopathy,"Brimonidine (for glaucoma) can help very early DM retinopathy by reducing ischemia of retina, improves visual acuity and decreases micro-aneurysm formation.",AR01443,AR01443,0,DS293,MO291,,CT17,Kathy,1,0,FALSE,FALSE,FALSE,20080330,kathy
1907,Buflomedil inhibits retinal deterioration,20 pts given buflomedil 600 mg/day po or placebo in a randomized double-blind trial x 6 mo. Fewer patients had their retinal condition deteriorate in the Rx'd grp.,AR01444,AR01444,0,DS293,MO292,,CT17,Kathy,1,0,TRUE,FALSE,FALSE,20080330,kathy
1908,MOA of buflomedil,Buflomedil is a vasoactive drug which improves microvascular perfusion with a secondary increase in tissue oxygen pressure.,AR01445,AR01445,0,DS293,MO292,,CT17,Kathy,1,0,FALSE,FALSE,FALSE,20080330,kathy
1910,DIRECT trial with candesartan,"The Diabetic Retinopathy Candesartan Trials (DIRECT) Programme: 5,231 pts looking at candesartan on incidence of retinopathy in type 1 DM and its progression in type 1 and 2 DM.",AR01446,AR01446,0,DS293,MO293,,CT17,Kathy,0,0,TRUE,FALSE,FALSE,20080330,kathy
1913,Cyclandelate helps retinopathy,26 pts rec'd cyclandelate 400 mg or placebo qid x 12 mos.  Sig reductions in permeability of the bld-retinal barrier in rx'd grp x 12 mo f/u.,AR01447,AR01447,0,DS293,MO294,,CT17,Kathy,2,0,TRUE,FALSE,FALSE,20080330,kathy
1914,Cyclandelate effects retinopathy,22 pts given cyclandelate x 3 mos. Sig decrease in breakdown of the bld-retinal barrier.,AR01448,AR01448,0,DS293,MO294,,CT17,Kathy,2,0,TRUE,FALSE,FALSE,20080330,kathy
1920,Fenofibrate retards retinopathy progression,"9,795 pts with type 2 DM received fenofibrate 200 mg/day or placebo. Less requirement for first laser rx for retinopathy  in fenofibrate grp.",AR01450,AR01450,0,DS293,MO296,,CT17,Kathy,1,0,TRUE,FALSE,FALSE,20080330,kathy
1923,Gliclazide good for retinopathy,"159 pts rec'd gliclazide, other sulfonylureas or diet alone.  Sig less frequent progression to preproliferative retinopathy in the gliclazide grp.",AR01452,AR01452,0,DS293,MO285,,CT17,Kathy,1,0,TRUE,FALSE,FALSE,20080330,kathy
1924,Gliclazide better for retinopathy,25 pts with retinopathy: 7/12 improved with gliclazide vs 2/13 improved with glibenclamide.,AR01453,AR01453,0,DS293,MO285,,CT17,Kathy,2,0,TRUE,FALSE,FALSE,20080330,kathy
1925,No efficacy of gliclazide in retinopathy,"17/32 insulin-treated rec'd gliclazide: No diff in retinopathy vs placebo
8/17 non-insulin-treated rec'd gliclazide: No diff in retinopathy vs glibenclamide.

",AR01454,AR01454,0,DS293,MO285,,CT17,Kathy,0,0,TRUE,FALSE,FALSE,20080330,kathy
1927,Gliclazide scavenges free radicals,Gliclazide is a potent free radical scavenger in vitro.,AR01456,AR01456,0,DS292,MO285,,CT10,Kathy,1,0,FALSE,FALSE,TRUE,20080330,kathy
1934,Ibudilast helps retinal circulation,Ibudilast 30 mg improves retinal circulation in  DM pts.,AR01459,AR01459,0,DS293,MO297,,CT17,Kathy,1,0,TRUE,FALSE,FALSE,20080330,kathy
1935,Lisinopril effective in retinopathy,13.2% treated with lisinopril had progression of retinopathy vs 23.4% of patients on placebo. Also reduced the incidence.,AR01460,AR01460,0,DS293,MO271,,CT17,Kathy,1,0,TRUE,FALSE,FALSE,20080330,kathy
1936,Octreotide helps retinopathy,"18 pts rec'd 100 mcg octreotide s.c. tid x 36 mos or no Rx. After 3 yrs of rx, the incidence of vitreous hemorrhages and the need for vitreoretinal surgery was sig lower and visual acuity was preserved and significantly better in the ex'd pts.",AR01461,AR01461,0,DS293,MO196,,CT17,Kathy,1,0,TRUE,FALSE,FALSE,20080330,kathy
